id_code	name_full	type_id	name_short	name_sort	attr_ref	modified_datetime_iso	is_deprecated	rib_taxonomy_id	related_count	notes	modified_user	uri_pattern	parent_id
3016	Astrological inscription	3000	Astrological inscription	Astrological inscription		2024-08-01T00:39:21Z	True	0	0				0
3015	Artist's signature?	3000	Artist's signature?	Artist's signature?		2024-08-01T00:39:21Z	True	0	0				0
3014	Artist's signature	3000	Artist's signature	Artist's signature	https://www.eagle-network.eu/voc/typeins/lod/115	2025-02-14T19:34:18Z	False	17643	8148		Designer		0
3013	anillo	3000	anillo	Ring		2024-08-01T00:39:21Z	True	0	0				0
3012	Alienum	3000	Alienum	Alienum		2024-08-01T00:39:21Z	False	0	6		Designer		0
3011	Falsum	3000	Falsum	Falsum		2024-08-01T00:39:21Z	False	0	395		Designer		0
3010	Altar dedication to a Greek god	3000	Altar dedication to a Greek god	Altar dedication to a Greek god		2024-08-01T00:39:21Z	True	0	0				0
3009	adiuratio contra grandinem	3000	adiuratio contra grandinem	adiuratio contra grandinem		2024-08-01T00:39:21Z	True	0	0				0
3008	Falsum/Alienum	3000	Falsum/Alienum	Falsum/Alienum		2024-08-01T00:39:21Z	False	0	243	Catch-all category for both falsa and aliena. Grouped together because the initial associations will be done algorithmically using bibliographical references containing an asterisk (*), which do not distinguish between the two types. When time permits, these associations should be replaced with either Falsum or Alienum Text Type attributes.	Designer		0
3007	estampilla (molde, firma artesano)	3000	estampilla (molde, firma artesa	estampilla (molde, firma artesano)		2024-08-01T00:39:21Z	True	0	0				0
3006	dipinto, indetarminado	3000	dipinto, indetarminado	dipinto, indetarminado		2024-08-01T00:39:21Z	True	0	0				0
3005	¿pseudo-texto?	3000	¿pseudo-texto?	pseudo-texto?		2024-08-01T00:39:21Z	True	0	0				0
3004	?Funerary dedication	3000	?Funerary dedication	Funerary dedication?		2024-08-01T00:39:21Z	True	0	0				0
3003	?Dedication	3000	?Dedication	Dedication?		2024-08-01T00:39:21Z	True	0	0				0
3002	?	3000	?	?		2024-08-01T00:39:21Z	True	0	0				0
3001	(not assigned)	3000	(not assigned)	(not assigned)	https://www.eagle-network.eu/voc/typeins/lod/143	2025-09-26T07:16:59Z	False	17657	18709		Designer		0
2439	Stone: Diorite	2000	Diorite	Stone: Diorite		2025-02-14T19:34:18Z	False	16693	1				2258
2438	Stone: Talc	2000	Talc	Stone: Talc		2025-02-14T19:34:18Z	False	16693	1				2258
2437	Stone: Siltstone	2000	Siltstone	Stone: Siltstone		2025-02-14T19:34:18Z	False	16685	2				2258
2436	Stone: Shale	2000	Shale	Stone: Shale		2025-02-14T19:34:18Z	False	16684	7				2258
2435	Stone: Dolerite	2000	Dolerite	Stone: Dolerite		2025-02-14T19:34:18Z	False	16674	2				2258
2434	Opus Signinum	2000	Opus Signinum	Opus Signinum		2025-02-14T19:34:18Z	False	16634	1				0
2433	Mineral: Sard	2000	Sard	Mineral: Sard		2025-02-14T19:34:18Z	False	16670	2				2392
2432	Mineral: Prase	2000	Prase	Mineral: Prase		2025-02-14T19:34:18Z	False	16669	1				2392
2431	Mineral: Plasma	2000	Plasma	Mineral: Plasma		2025-02-14T19:34:18Z	False	16668	2				2392
2430	Mineral: Nicolo	2000	Nicolo	Mineral: Nicolo		2025-02-14T19:34:18Z	False	16665	4				2392
2429	Mineral: Crystal	2000	Crystal	Mineral: Crystal		2025-02-14T19:34:18Z	False	16661	1				2392
2428	Mineral: Chalcedony	2000	Chalcedony	Mineral: Chalcedony		2025-02-14T19:34:18Z	False	16660	2				2392
2427	Mineral: Bloodstone	2000	Bloodstone	Mineral: Bloodstone		2025-02-14T19:34:18Z	False	16658	1				2392
2426	Stone: Tufa	2000	Tufa	Stone: Tufa		2025-02-14T19:34:18Z	False	16691	0				2258
2425	Metal: Steel	2000	Steel	Metal: Steel		2025-02-14T19:34:18Z	False	16654	1				2174
2424	Metal: Pewter	2000	Pewter	Metal: Pewter		2025-02-14T19:34:18Z	False	16652	67				2174
2423	Ceramic: Pipeclay	2000	Pipeclay	Ceramic: Pipeclay		2025-02-14T19:34:18Z	False	16643	13				2313
2422	Baked clay	2000	Baked clay	Baked clay		2025-11-03T17:00:12Z	False	16645	9		Designer		2313
2421	Wax	2000	Wax	Wax	https://www.eagle-network.eu/voc/material/lod/133	2024-08-01T00:39:21Z	False	0	2		Designer		0
2420	Stone: Volcanic Tuff	2000	Volcanic Tuff	Stone: Tuff, Volcanic	https://www.eagle-network.eu/voc/material/lod/30	2024-08-01T00:39:21Z	False	0	20		Designer		2281
2419	Stone: Spongolite	2000	Spongolite	Stone: Spongolite		2024-08-01T00:39:21Z	False	0	0		Designer		2258
2418	Mineral: Sardonyx	2000	Sardonyx	Mineral: Sardonyx	https://www.eagle-network.eu/voc/material/lod/97	2025-02-14T19:34:18Z	False	16671	1		Designer		2392
2417	Stone: Porphyry	2000	Porphyry	Stone: Porphyry	https://www.eagle-network.eu/voc/material/lod/25	2024-08-01T00:39:21Z	False	0	2		Designer		2258
2416	Stone: Peperin	2000	Peperin	Stone: Peperin	https://www.eagle-network.eu/voc/material/lod/82	2024-08-01T00:39:21Z	False	0	0		Designer		2258
2415	Mineral: Opal	2000	Opal	Mineral: Opal	https://www.eagle-network.eu/voc/material/lod/96	2024-08-01T00:39:21Z	False	0	0		Designer		2392
2414	Stone: Nenfro	2000	Nenfro	Stone: Nenfro	https://www.eagle-network.eu/voc/material/lod/81	2024-08-01T00:39:21Z	False	0	0		Designer		2258
2413	Stone: Veined/Colored Marble	2000	Veined/Colored Marble	Stone: Marble, Veined/Colored	https://www.eagle-network.eu/voc/material/lod/50	2024-08-01T00:39:21Z	False	0	93		Designer		2159
2412	Stone: White Marble	2000	White Marble	Stone: Marble, White	https://www.eagle-network.eu/voc/material/lod/49	2024-08-01T00:39:21Z	False	0	459		Designer		2159
2411	Mineral: Magnetite	2000	Magnetite	Mineral: Magnetite	https://www.eagle-network.eu/voc/material/lod/94	2024-08-01T00:39:21Z	False	0	0		Designer		2392
2410	Stone: Lava	2000	Lava	Stone: Lava	https://www.eagle-network.eu/voc/material/lod/53	2025-02-14T19:34:18Z	False	16677	15		Designer		2258
2409	Mineral: Lapislazuli	2000	Lapis lazuli	Mineral: Lapislazuli	https://www.eagle-network.eu/voc/material/lod/93	2025-02-14T19:34:18Z	False	16664	1		Designer		2392
2408	Stone: Calcareous Tuff	2000	Calcareous Tuff	Stone: Tuff, Calcareous	https://www.eagle-network.eu/voc/material/lod/78	2025-02-14T19:34:18Z	False	16692	6		Designer		2281
2407	Stone: Marl	2000	Marl	Stone: Marl	https://www.eagle-network.eu/voc/material/lod/76	2024-08-01T00:39:21Z	False	0	0		Designer		2258
2406	Horn	2000	Horn	Horn		2025-02-14T19:34:18Z	False	16627	2		Designer		0
2405	Mineral: Heliotrope	2000	Heliotrope	Mineral: Heliotrope	https://www.eagle-network.eu/voc/material/lod/91	2024-08-01T00:39:21Z	False	0	0		Designer		2392
2404	Mineral: Hematite	2000	Hematite	Mineral: Hematite	https://www.eagle-network.eu/voc/material/lod/90	2025-02-14T19:34:18Z	False	16662	1		Designer		2392
2403	Mineral: Garnet	2000	Garnet	Mineral: Garnet	https://www.eagle-network.eu/voc/material/lod/301	2024-08-01T00:39:21Z	False	0	0		Designer		2392
2402	Stone: Molasse	2000	Molasse	Stone: Molasse	https://www.eagle-network.eu/voc/material/lod/79	2024-08-01T00:39:21Z	False	0	13		Designer		2258
2401	Mineral: Jet	2000	Jet	Mineral: Jet	https://www.eagle-network.eu/voc/material/lod/300	2025-02-14T19:34:18Z	False	16629	6		Designer		2392
2400	Mineral: Feldspar	2000	Feldspar	Mineral: Feldspar	https://www.eagle-network.eu/voc/material/lod/24	2024-08-01T00:39:21Z	False	0	0		Designer		2392
2399	Stone: Dolomite	2000	Dolomite	Stone: Dolomite	https://www.eagle-network.eu/voc/material/lod/59	2024-08-01T00:39:21Z	False	0	2		Designer		2258
2398	Mineral: Chrysoprase	2000	Chrysoprase	Mineral: Chrysoprase		2024-08-01T00:39:21Z	False	0	0		Designer		2392
2397	Stone: Andesite	2000	Andesite	Stone: Andesite	https://www.eagle-network.eu/voc/material/lod/15	2024-08-01T00:39:21Z	False	0	0		Designer		2258
2396	Mineral: Agate	2000	Agate	Mineral: Agate	https://www.eagle-network.eu/voc/material/lod/88	2024-08-01T00:39:21Z	False	0	2		Designer		2392
2395	Ceramic: coarseware	2000	Ceramic: coarseware	Ceramic: coarseware		2024-08-01T00:39:21Z	False	0	5		Designer		2313
2394	Papyrus	2000	Papyrus	Papyrus	https://www.eagle-network.eu/voc/material/lod/320	2024-08-01T00:39:21Z	False	0	0		Designer		0
2393	Gemma	2000	Gemma	Gemma		2024-08-01T00:39:21Z	False	0	0		simona		0
2392	Mineral	2000	Mineral	Mineral	https://www.eagle-network.eu/voc/material/lod/87	2025-02-14T19:34:18Z	False	16632	60		simona		0
2391	Mineral: Amethyst	2000	Amethyst	Mineral: Amethyst	https://www.eagle-network.eu/voc/material/lod/304	2024-08-01T00:39:21Z	False	0	1		Designer		2392
2390	Ceramic: terracotta	2000	Ceramic: terracotta	Ceramic: terracotta	https://www.eagle-network.eu/voc/material/lod/130	2025-02-14T19:34:18Z	False	16644	97				2313
2389	Mineral: Serpentine	2000	Serpentine	Mineral: Serpentine	https://www.eagle-network.eu/voc/material/lod/40	2024-08-01T00:39:21Z	False	0	14		Designer		2392
2388	Stone: Shell limestone	2000	Shell limestone	Stone: Shell limestone	https://www.eagle-network.eu/voc/material/lod/63	2025-02-14T19:34:18Z	False	16678	8		Designer		2258
2387	Stone: Magnesian limestone	2000	Magnesian limestone	Stone: Magnesian limestone	https://www.eagle-network.eu/voc/material/lod/66	2025-02-14T19:34:18Z	False	16698	10				2258
2386	Stone: Buff limestone	2000	Buff limestone	Stone: Buff limestone	https://www.eagle-network.eu/voc/material/lod/66	2025-02-14T19:34:18Z	False	16697	7				2258
2385	Ceramic: fine ware	2000	Ceramic: fine ware	Ceramic: fine ware	https://www.eagle-network.eu/voc/material/lod/130	2025-02-14T19:34:18Z	False	16625	32				2313
2384	Stone: Chalk	2000	Chalk	Stone: Chalk	https://www.eagle-network.eu/voc/material/lod/60	2025-02-14T19:34:18Z	False	16673	10				2258
2383	Ceramic: Aretine	2000	Ceramic: Aretine	Ceramic: Aretine	https://www.eagle-network.eu/voc/material/lod/130	2025-02-14T19:34:18Z	False	16625	6				2313
2382	Enamel	2000	Enamel	Enamel	https://www.eagle-network.eu/voc/material/lod/121	2024-08-01T00:39:21Z	False	0	0		Designer		0
2381	Amber	2000	Amber	Amber	https://www.eagle-network.eu/voc/material/lod/119	2024-08-01T00:39:21Z	False	0	1		Designer		0
2380	Metal: Zinc	2000	Zinc	Metal: Zinc	https://www.eagle-network.eu/voc/material/lod/309	2024-08-01T00:39:21Z	False	0	2		Designer		2174
2379	two silver vases	2000	two silver vases	Vase: two silver		2024-08-01T00:39:21Z	True	0	0				0
2378	tin ingots	2000	tin ingots	Metal: Tin ingots		2024-08-01T00:39:21Z	True	0	0				0
2377	stone: marble	2000	marble	Stone: marble		2024-08-01T00:39:21Z	True	0	0				0
2376	stone inscription	2000	stone inscription	stone inscription		2024-08-01T00:39:21Z	True	0	0				0
2375	sphere	2000	sphere	sphere		2024-08-01T00:39:21Z	True	0	0				0
2374	rupestre	2000	rupestre	Rock		2024-08-01T00:39:21Z	True	0	0				0
2373	ring	2000	ring	ring		2024-08-01T00:39:21Z	True	0	0				0
2372	plomo (estaño?)	2000	plomo (estaño?)	Metal: Lead (tin?)		2024-08-01T00:39:21Z	True	0	0				0
2371	plata	2000	plata	Metal: Silver		2024-08-01T00:39:21Z	True	0	0				0
2370	Plaster	2000	Plaster	Plaster	https://www.eagle-network.eu/voc/material/lod/126	2025-02-14T19:34:18Z	False	16635	211		Designer		0
2369	piece of bone	2000	piece of bone	bone: piece of		2024-08-01T00:39:21Z	True	0	0				0
2368	musivo	2000	musivo	Mosaic		2024-08-01T00:39:21Z	True	0	0				0
2367	Mosaic	2000	Mosaic	Mosaic	https://www.eagle-network.eu/voc/material/lod/134	2024-11-22T18:37:20Z	False	0	4		Designer		0
2366	metal sheet	2000	metal sheet	Metal: sheet		2024-08-01T00:39:21Z	True	0	0				0
2365	lead tesserae	2000	lead tesserae	Metal: lead tesserae		2024-08-01T00:39:21Z	True	0	0				0
2364	lead tablet ‘du même type’ as those at Lattes, Pech Maho, Emporion	2000	lead tablet	Metal: lead tablet		2024-08-01T00:39:21Z	True	0	0				0
2363	lead sheet	2000	lead sheet	Metal: lead sheet		2024-08-01T00:39:21Z	True	0	0				0
2362	lead mirrors	2000	lead mirrors	Metal: lead mirrors		2024-08-01T00:39:21Z	True	0	0				0
2361	lead letter, unpublished, badly damaged	2000	lead letter	Metal: lead letter		2024-08-01T00:39:21Z	True	0	0				0
2360	lead letter	2000	lead letter	Metal: lead letter		2024-08-01T00:39:21Z	True	0	0				0
2359	lead amulets	2000	lead amulets	Metal: lead amulets		2024-08-01T00:39:21Z	True	0	0				0
2358	latericio	2000	latericio	latericio		2024-08-01T00:39:21Z	True	0	0				0
2357	Brick	2000	Brick	Brick	https://www.eagle-network.eu/voc/material/lod/642	2025-02-14T19:34:18Z	False	16640	486				0
2356	Ivory	2000	Ivory	Ivory	https://www.eagle-network.eu/voc/material/lod/120	2025-02-14T19:34:18Z	False	16628	27		Designer		0
2355	intaglio	2000	intaglio	intaglio		2024-08-01T00:39:21Z	True	0	0				0
2354	hierro	2000	hierro	Metal: Iron		2024-08-01T00:39:21Z	True	0	0				0
2353	grafito parietal	2000	grafito parietal	grafito parietal		2024-08-01T00:39:21Z	True	0	0				0
2352	vessel	2000	vessel	vessel		2024-08-01T00:39:21Z	True	0	0				0
2351	pithos	2000	pithos	pithos		2024-08-01T00:39:21Z	True	0	0				0
2350	Attic cup	2000	Attic cup	Attic cup		2024-08-01T00:39:21Z	True	0	0				0
2349	vase	2000	vase	vase		2024-08-01T00:39:21Z	True	0	0				0
2348	Ceramic: skyphoi	2000	Ceramic: skyphoi	Ceramic: skyphoi		2024-08-01T00:39:21Z	True	0	0				0
2347	Attic ceramics	2000	Attic ceramics	Ceramic: Attic		2024-08-01T00:39:21Z	True	0	0				0
2346	gold sheet	2000	gold sheet	Metal: gold sheet		2024-08-01T00:39:21Z	True	0	0				0
2345	gold ring	2000	gold ring	Metal: gold ring		2024-08-01T00:39:21Z	True	0	0				0
2344	gold case	2000	gold case	Metal: gold case		2024-08-01T00:39:21Z	True	0	0				0
2343	glass vessel	2000	glass vessel	glass vessel		2024-08-01T00:39:21Z	True	0	0				0
2342	glass skyphos	2000	glass skyphos	glass skyphos		2024-08-01T00:39:21Z	True	0	0				0
2341	collyria	2000	collyria	collyria		2024-08-01T00:39:21Z	True	0	0				0
2340	cerámica, vaso	2000	cerámica, vaso	cerámica, vaso		2024-08-01T00:39:21Z	True	0	0				0
2339	cerámica, plato	2000	cerámica, plato	cerámica, plato		2024-08-01T00:39:21Z	True	0	0				0
2338	cerámica, olla	2000	cerámica, olla	cerámica, olla		2024-08-01T00:39:21Z	True	0	0				0
2337	cerámica, morillo	2000	cerámica, morillo	cerámica, morillo		2024-08-01T00:39:21Z	True	0	0				0
2336	cerámica, jarra	2000	cerámica, jarra	cerámica, jarra		2024-08-01T00:39:21Z	True	0	0				0
2335	cerámica, figurina	2000	cerámica, figurina	cerámica, figurina		2024-08-01T00:39:21Z	True	0	0				0
2334	Ceramic: terra sigillata	2000	Ceramic: terra sigillata	Ceramic: terra sigillata	https://www.eagle-network.eu/voc/material/lod/132	2025-02-14T19:34:18Z	False	16718	4118		Designer		2313
2333	ceramic: sherd of Campanian A	2000	ceramic: sherd of Campanian A	ceramic: sherd of Campanian A		2024-08-01T00:39:21Z	True	0	0				0
2332	ceramic: sherd	2000	ceramic: sherd	ceramic: sherd		2024-08-01T00:39:21Z	True	0	0				0
2331	ceramic: olpa	2000	ceramic: olpa	ceramic: olpa		2024-08-01T00:39:21Z	True	0	0				0
2330	ceramic: late Campanian ware	2000	ceramic: late Campanian ware	ceramic: late Campanian ware		2024-08-01T00:39:21Z	True	0	0				0
2329	ceramic: jar	2000	ceramic: jar	ceramic: jar		2024-08-01T00:39:21Z	True	0	0				0
2328	ceramic: indigenous dolium	2000	ceramic: indigenous dolium	ceramic: indigenous dolium		2024-08-01T00:39:21Z	True	0	0				0
2327	ceramic: handles of amphorae	2000	ceramic: handles of amphorae	ceramic: handles of amphorae		2024-08-01T00:39:21Z	True	0	0				0
2326	ceramic: fragments	2000	ceramic: fragments	ceramic: fragments		2024-08-01T00:39:21Z	True	0	0				0
2325	ceramic: fragment of amphora	2000	ceramic: fragment of amphora	ceramic: fragment of amphora		2024-08-01T00:39:21Z	True	0	0				0
2324	ceramic: foot of Attic cup	2000	ceramic: foot of Attic cup	ceramic: foot of Attic cup		2024-08-01T00:39:21Z	True	0	0				0
2323	ceramic: bowl of local fabrication	2000	ceramic: bowl of local fabricat	ceramic: bowl of local fabrication		2024-08-01T00:39:21Z	True	0	0				0
2322	ceramic: amphorae	2000	ceramic: amphorae	ceramic: amphorae		2024-08-01T00:39:21Z	True	0	0				0
2321	ceramic: amphora	2000	ceramic: amphora	ceramic: amphora		2024-08-01T00:39:21Z	True	0	0				0
2320	Ceramic: Campanian ware	2000	Ceramic: Campanian ware	Ceramic: Campanian ware	https://www.eagle-network.eu/voc/material/lod/130	2025-02-14T19:34:18Z	False	16625	20				2313
2319	ceramic: Campanian A	2000	ceramic: Campanian A	ceramic: Campanian A		2024-08-01T00:39:21Z	True	0	0				0
2318	ceramic: Attic vases and 2 ostraka	2000	ceramic: Attic vases and 2 ostr	ceramic: Attic vases and 2 ostraka		2024-08-01T00:39:21Z	True	0	0				0
2317	ceramic: Attic skyphos	2000	ceramic: Attic skyphos	ceramic: Attic skyphos		2024-08-01T00:39:21Z	True	0	0				0
2316	ceramic: Attic cup	2000	ceramic: Attic cup	ceramic: Attic cup		2024-08-01T00:39:21Z	True	0	0				0
2315	Ceramic: Attic	2000	Ceramic: Attic	Ceramic: Attic	https://www.eagle-network.eu/voc/material/lod/130	2025-02-14T19:34:18Z	False	16625	74				2313
2314	ceramic mould	2000	ceramic mould	ceramic mould		2024-08-01T00:39:21Z	True	0	0				0
2313	Ceramic/Clay	2000	Ceramic/Clay	Ceramic/Clay	https://www.eagle-network.eu/voc/material/lod/130	2025-09-25T19:39:43Z	False	16625	70894	[AM]: Given the likelihood that "Clay" is very often used in some parts of the Continent where in Britain "Ceramic" would be used, it seems safest to create a new top-level category "Ceramic/Clay" which contains all "Ceramic" and "Clay".	Designer		0
2312	Cameo	6000	Cameo	Cameo		2024-08-01T00:39:21Z	True	0	0		simona		0
2311	bronze sheet	2000	bronze sheet	Metal: bronze sheet		2024-08-01T00:39:21Z	True	0	0				0
2310	bronze ring	2000	bronze ring	Metal: bronze ring		2024-08-01T00:39:21Z	True	0	0				0
2309	bronze plaque	2000	bronze plaque	Metal: bronze plaque		2024-08-01T00:39:21Z	True	0	0				0
2308	bronze parts of beds	2000	bronze parts of beds	Metal: bronze parts of beds		2024-08-01T00:39:21Z	True	0	0				0
2307	bronze hand	2000	bronze hand	Metal: bronze hand		2024-08-01T00:39:21Z	True	0	0				0
2306	bronce, morillo	2000	bronce, morillo	Metal: Bronze		2024-08-01T00:39:21Z	True	0	0				0
2305	bronce, cacerola	2000	bronce, cacerola	Metal: bronze, cacerola		2024-08-01T00:39:21Z	True	0	0				0
2304	bronce	2000	bronce	Metal: Bronze		2024-08-01T00:39:21Z	True	0	0				0
2303	bed	2000	bed	bed		2024-08-01T00:39:21Z	True	0	0				0
2302	Zinn, Blei	2000	Zinn, Blei	Metal: Tin, Lead		2024-08-01T00:39:21Z	True	0	0				0
2301	Metal: Tin	2000	Tin	Metal: Tin	https://www.eagle-network.eu/voc/material/lod/116	2025-02-14T19:34:18Z	False	16655	50		Designer		2174
2300	Yeso Estuco	2000	Yeso Estuco	Plaster Stucco		2024-08-01T00:39:21Z	True	0	0				0
2299	Yeso	2000	Yeso	Plaster		2024-08-01T00:39:21Z	True	0	0				0
2298	Yellowish-buff sandstone	2000	Yellowish-buff sandstone	Stone: Sandstone, Yellowish-buff		2024-08-01T00:39:21Z	True	0	0				0
2297	Yellow-buff sandstone	2000	Yellow-buff sandstone	Stone: Sandstone, Yellow-buff		2024-08-01T00:39:21Z	True	0	0				0
2296	Yellow sandstone	2000	Yellow sandstone	Stone: Sandstone, Yellow		2024-08-01T00:39:21Z	True	0	0				0
2295	Whitish-buff sandstone	2000	Whitish-buff sandstone	Stone: Sandstone, Whitish-buff		2024-08-01T00:39:21Z	True	0	0				0
2294	Whitish sandstone	2000	Whitish sandstone	Stone: Sandstone, Whitish		2024-08-01T00:39:21Z	True	0	0				0
2293	White sandstone	2000	White sandstone	Stone: Sandstone, White		2024-08-01T00:39:21Z	True	0	0				0
2292	White marble	2000	White marble	Stone: Marble, White		2024-08-01T00:39:21Z	True	0	0				0
2291	Stone: Whinstone	2000	Whinstone	Stone: Whinstone	https://www.eagle-network.eu/voc/material/lod/2	2024-08-01T00:39:21Z	False	0	1		simona		2258
2290	Welsh slate	2000	Slate: Welsh	Stone: Slate, Welsh		2024-08-01T00:39:21Z	True	0	0				0
2289	Vulkantuff	2000	Vulkantuff	Stone: volcanic tuff		2024-08-01T00:39:21Z	True	0	0				0
2288	Vidrio Teselas	2000	Vidrio Teselas	Glass Tiles		2024-08-01T00:39:21Z	True	0	0				0
2287	Vidrio	2000	Vidrio	Glass		2024-08-01T00:39:21Z	True	0	0				0
2286	Verre	2000	Verre	Glass		2024-08-01T00:39:21Z	True	0	0				0
2285	(not assigned)	2000	(not assigned)	(not assigned)	https://www.eagle-network.eu/voc/material/lod/138	2025-09-25T19:31:45Z	False	0	14562		Designer		0
2284	(unknown)	2000	(unknown)	(unknown)	https://www.eagle-network.eu/voc/material/lod/138	2025-02-14T19:34:18Z	False	16639	251		Designer		0
2283	unbestimmt	2000	unbestimmt	(undetermined)		2024-08-01T00:39:21Z	True	0	0				0
2282	Tuff, Stuck	2000	Tuff, Stuck	Stone: Tuff, Stucco		2024-08-01T00:39:21Z	True	0	0				0
2281	Stone: Tuff	2000	Tuff	Stone: Tuff	https://www.eagle-network.eu/voc/material/lod/30	2025-02-14T19:34:18Z	False	16692	52		simona		2258
2280	Trachyt	2000	Trachyt	Stone: Trachyte		2024-08-01T00:39:21Z	True	0	0				0
2279	Ton, Stuck	2000	Ton, Stuck	Clay, Stucco		2024-08-01T00:39:21Z	True	0	0				0
2278	Ton, Muschelkalk	2000	Ton, Muschelkalk	Clay, shell limestone		2024-08-01T00:39:21Z	True	0	0				0
2277	Ton	2000	Ton	Clay		2024-08-01T00:39:21Z	True	0	0				0
2276	Tiles	2000	Tiles	Tiles		2024-11-22T19:02:15Z	False	0	2		Designer		0
2275	Terre cuite	2000	Terre cuite	Terracotta		2024-08-01T00:39:21Z	True	0	0				0
2274	terracota	2000	terracota	Terracotta		2025-02-14T19:34:18Z	True	16644	0				0
2273	Terra sigillata lisa	2000	Terra sigillata lisa	Terra sigillata lisa		2024-08-01T00:39:21Z	True	0	0				0
2272	Terra sigillata decorada	2000	Terra sigillata decorada	Terra sigillata decorada		2024-08-01T00:39:21Z	True	0	0				0
2271	Terra sigillata	2000	Terra sigillata	Terra sigillata		2024-08-01T00:39:21Z	True	0	0				0
2270	Stone: Syenite	2000	Syenite	Stone: Syenite	https://www.eagle-network.eu/voc/material/lod/13	2024-08-01T00:39:21Z	False	0	1		Designer		2258
2269	Stuck	2000	Stuck	Stucco		2024-08-01T00:39:21Z	True	0	0				0
2268	stone / tuff	2000	stone / tuff	Stone: Tuff		2024-08-01T00:39:21Z	True	0	0				0
2267	Stone: Trachite	2000	Trachite	Stone: Trachite	https://www.eagle-network.eu/voc/material/lod/83	2024-08-01T00:39:21Z	False	0	55		Designer		2258
2266	stone / sandstone	2000	stone / sandstone	Stone: Sandstone		2024-08-01T00:39:21Z	True	0	0				0
2265	stone / marble	2000	stone / marble	Stone: marble		2024-08-01T00:39:21Z	True	0	0				0
2264	stone / limestone	2000	stone / limestone	Stone: Limestone		2024-08-01T00:39:21Z	True	0	0				0
2263	stone / granite	2000	stone / granite	Stone: granite		2024-08-01T00:39:21Z	True	0	0				0
2262	stone / conglomerate	2000	stone / conglomerate	Stone: Conglomerate		2024-08-01T00:39:21Z	True	0	0				0
2261	stone / basalt	2000	stone / basalt	Stone: basalt		2024-08-01T00:39:21Z	True	0	0				0
2260	Stone: Alabaster	2000	Alabaster	Stone: Alabaster	https://www.eagle-network.eu/voc/material/lod/77	2024-08-01T00:39:21Z	False	0	18		Designer		2258
2259	Stone (unspecified)	2000	Stone (unspecified)	Stone: (unspecified)		2024-08-01T00:39:21Z	True	0	0				0
2258	Stone	2000	stone	Stone	https://www.eagle-network.eu/voc/material/lod/2	2025-09-25T19:31:05Z	False	16633	27026		Designer		0
2257	Stein	2000	Stein	Stone		2024-08-01T00:39:21Z	True	0	0				0
2256	Stéatite verte	2000	Stéatite verte	Stéatite verte		2024-08-01T00:39:21Z	True	0	0				0
2255	Stone: Stéatite	2000	Stéatite	Stone: Stéatite	https://www.eagle-network.eu/voc/material/lod/41	2025-02-14T19:34:18Z	False	16688	21		Designer		2258
2254	Stone: Soapstone	2000	Soapstone	Stone: soapstone	https://www.eagle-network.eu/voc/material/lod/41	2025-02-14T19:34:18Z	False	16687	150		simona		2258
2253	Stone: Slate	2000	Slate	Stone: Slate	https://www.eagle-network.eu/voc/material/lod/54	2025-02-14T19:34:18Z	False	16686	357		Designer		2258
2252	Metal: Silver	2000	Silver	Metal: Silver	https://www.eagle-network.eu/voc/material/lod/115	2025-02-14T19:34:18Z	False	16653	811		Designer		2174
2251	Silber; Gold	2000	Silber; Gold	Metal: Silver; Gold		2024-08-01T00:39:21Z	True	0	0				0
2250	Silber, Gold	2000	Silber, Gold	Metal: Silver, Gold		2024-08-01T00:39:21Z	True	0	0				0
2249	Silber	2000	Silber	Metal: Silver		2024-08-01T00:39:21Z	True	0	0				0
2248	Serpentine verte	2000	Serpentine verte	Mineral: Green serpentine		2024-08-01T00:39:21Z	True	0	0				0
2247	Schiefer	2000	Schiefer	Stone: Slate		2024-08-01T00:39:21Z	True	0	0				0
2246	Sandstone (buff or lighter in colour)	2000	Sandstone: buff or lighter	Stone: Sandstone, buff or lighter		2024-08-01T00:39:21Z	True	0	0				0
2245	Stone: Sandstone	2000	Sandstone	Stone: Sandstone	https://www.eagle-network.eu/voc/material/lod/75	2025-02-14T19:34:18Z	False	16682	8003		Designer		2258
2244	Sandstein?	2000	Sandstein?	Stone: Sandstone?		2024-08-01T00:39:21Z	True	0	0				0
2243	Sandstein	2000	Sandstein	Stone: Sandstone		2024-08-01T00:39:21Z	True	0	0				0
2242	Stone: Reddish stone	2000	Reddish stone	Stone: Reddish	https://www.eagle-network.eu/voc/material/lod/2	2024-08-01T00:39:21Z	False	0	1		simona		2258
2241	Reddish sandstone	2000	Reddish sandstone	Stone: Sandstone, Reddish		2024-08-01T00:39:21Z	True	0	0				0
2240	Reddish grit	2000	Reddish grit	Stone: Grit: Reddish		2024-08-01T00:39:21Z	True	0	0				0
2239	Red sandstone	2000	Red sandstone	Stone: Sandstone, Red		2024-08-01T00:39:21Z	True	0	0				0
2238	Red gritstone	2000	Red gritstone	Stone: Gritstone: Red		2024-08-01T00:39:21Z	True	0	0				0
2237	Quarzit	2000	Quarzit	Stone: Quartzite		2024-08-01T00:39:21Z	True	0	0				0
2236	Putz	2000	Putz	Plaster		2024-08-01T00:39:21Z	True	0	0				0
