id_code	xml_id	description	parent_taxonomy_id	parent_id	eagle_uri	sort_order	notes	old_id	latnow_attr_id	fair_epigraphy_uri	is_deprecated	wikidata_id
21210	material.stone.metamorphic	Metamorphic stone	RIB-material	20100		0		0	2258		False	Q47069
21220	material.stone.sarsen	Sarsen stone	RIB-material	20100		0		0	2258		False	Q2920343
21230	material.stone.schist.grey	Grey schist	RIB-material	20600		0		0	2123		False	Q15315
21240	material.stone.slate.Welsh	Welsh slate	RIB-material	20630		0		0	2253		False	Q207079
21250	material.stone.whinstone	Whinstone	RIB-material	20100		0		0	2291		False	Q7993681
21260	material.stone.lias	Lias	RIB-material	20100		0		0	2258		False	Q124556338
21270	material.stone.lias.white	White lias	RIB-material	21260		0		0	2258		False	Q124556338
21280	material.stone.marble.Carrara	Carrara marble	RIB-material	20560		0		0	2159		False	Q40088
21290	material.stone.igneous	Igneous stone	RIB-material	20100		0		0	2258		False	Q42045
21300	material.stone.igneous.fine-grained	Fine-grained igneous stone	RIB-material	21290		0		0	2258		False	Q42045
21310	material.stone.greensand	Greensand	RIB-material	20100		0		0	2258		False	Q5604432
21320	material.metal.bronze.gilt	Gilt bronze	RIB-material	20240		0		0	2036		False	Q132303977
21330	material.metal.silver.gilt	Gilt silver	RIB-material	20300		0		0	2252		False	Q390584
21340	material.ceramic.arretine	Arretine	RIB-material	20020		0		0	2383		False	Q66262563
21350	material.stone.conglomerate	Conglomerate	RIB-material	20100		0		0	2141		False	Q191704
21360	material.stone.marble.Luna	Luna marble	RIB-material	20560		0		0	2159		False	Q40861
21370	material.stone.marble.coloured	Coloured marble	RIB-material	20560		0		0	2159		False	Q40861
30000	text	Text Type/Function	RIB-text_type	0		0		245	0		False	
30010	text.building	Building	RIB-text_type	30000		0		285	3160	https://ontology.inscriptiones.org/type_of_inscription/Building_inscription	False	Q90766967
30020	text.dedicatory	Dedicatory	RIB-text_type	30000		0		289	3204	https://ontology.inscriptiones.org/type_of_inscription/Honorific	False	Q1762010
30030	text.funerary	Funerary	RIB-text_type	30000		0		290	3059	https://ontology.inscriptiones.org/type_of_inscription/Funerary	False	
30040	text.makers_mark	Maker's mark	RIB-text_type	30000		0		0	3225	https://ontology.inscriptiones.org/type_of_inscription/Maker	False	Q57248774
30050	text.document	Document	RIB-text_type	30000		0		297	3161	https://ontology.inscriptiones.org/type_of_inscription/Pragmatic	False	
30060	text.fasti	Fasti	RIB-text_type	30000		0		301	0	https://ontology.inscriptiones.org/type_of_inscription/Fasti	False	Q1236466
30070	text.place_marker	Place Marker	RIB-text_type	30000		0		304	3148	https://ontology.inscriptiones.org/type_of_inscription/Space_delimitation	False	
30080	text.ludic	Ludic	RIB-text_type	30000		0		308	3306	https://ontology.inscriptiones.org/type_of_inscription/Entertainment	False	
30090	text.writing_practice.alphabet	Alphabet	RIB-text_type	30600		0		309	3159	https://ontology.inscriptiones.org/type_of_inscription/Abecedarium	False	
30100	text.graffito	Graffito [DEPRECATED]	RIB-text_type	30000		0		310	3073		True	
30110	text.label	Label	RIB-text_type	30000		0		311	3055	https://ontology.inscriptiones.org/type_of_inscription/Label	False	Q722218
30120	text.religion.magic	Magic	RIB-text_type	30760		0		312	3309	https://ontology.inscriptiones.org/type_of_inscription/Magic	False	
30130	text.measure	Measure	RIB-text_type	30000		0		0	3314	https://ontology.inscriptiones.org/type_of_inscription/Measure	False	
30140	text.quarry	Quarry	RIB-text_type	30000		0		571	3312	https://ontology.inscriptiones.org/type_of_inscription/Mason	False	
30150	text.production_mark	Production mark	RIB-text_type	30000		0		316	3308	https://ontology.inscriptiones.org/type_of_inscription/Production	False	
30160	text.verse	Verse	RIB-text_type	30000		0		323	3166		False	
30170	text.other	Other	RIB-text_type	30000		0		324	0	https://ontology.inscriptiones.org/type_of_inscription/Unable_to_determine	False	
30180	text.unknown	Unknown	RIB-text_type	30000		0	no information available about item, no metadata	325	3151	https://ontology.inscriptiones.org/type_of_inscription/Unable_to_determine	False	
30190	text.not_assigned	Not assigned	RIB-text_type	30000		0	not yet reviewed	326	3001	https://ontology.inscriptiones.org/type_of_inscription/Unassigned	False	
30200	text.building.century	Centurial stone	RIB-text_type	30010		0		286	3160	https://ontology.inscriptiones.org/type_of_inscription/Centurial_stone	False	Q111325717
30210	text.building.distance	Distance slab	RIB-text_type	30010		0		287	3160	https://ontology.inscriptiones.org/type_of_inscription/Distance_slab	False	
30220	text.reuse1	(Reuse)	RIB-text_type	30000		0		288	0		True	
30230	text.funerary.epitaph	Epitaph	RIB-text_type	30030		0		291	3157	https://ontology.inscriptiones.org/type_of_inscription/Funerary	False	Q1772
30240	text.funerary.iura	Iura Sepulcrorum	RIB-text_type	30030		0		292	3141	https://ontology.inscriptiones.org/type_of_inscription/Funerary	False	
30250	text.funerary.other	Other	RIB-text_type	30030		0		293	3142	https://ontology.inscriptiones.org/type_of_inscription/Funerary	False	
30260	text.reuse2	(Reuse)	RIB-text_type	30000		0		295	0		True	
30270	text.honorific	Honorific	RIB-text_type	30000		0		296	3156	https://ontology.inscriptiones.org/type_of_inscription/Honorific	False	Q125323109
30280	text.document.private	Private	RIB-text_type	30050		0		298	3162	https://ontology.inscriptiones.org/type_of_inscription/Pragmatic	False	
30290	text.document.public	Public	RIB-text_type	30050		0		299	3163	https://ontology.inscriptiones.org/type_of_inscription/Pragmatic	False	
30300	text.document.military	Military	RIB-text_type	30050		0		300	3270	https://ontology.inscriptiones.org/type_of_inscription/Pragmatic	False	
30310	text.fasti.list	List	RIB-text_type	30060		0		302	3245	https://ontology.inscriptiones.org/type_of_inscription/Fasti	False	
30320	text.fasti.calendar	Calendar	RIB-text_type	30060		0		303	0	https://ontology.inscriptiones.org/type_of_inscription/Calendar	False	
30330	text.place_marker.boundary	Boundary marker	RIB-text_type	30070		0		305	3149	https://ontology.inscriptiones.org/type_of_inscription/Boundary_marker	False	
30340	text.place_marker.milestone	Milestone	RIB-text_type	30070		0		306	3150	https://ontology.inscriptiones.org/type_of_inscription/Milestone	False	
30350	text.place_marker.other	Other	RIB-text_type	30070		0		307	3169	https://ontology.inscriptiones.org/type_of_inscription/Space_delimitation	False	
30360	text.religion.magic.charm	Charm	RIB-text_type	30120		0		313	3310	https://ontology.inscriptiones.org/type_of_inscription/Magic	False	
30370	text.religion.magic.defixio	Defixio	RIB-text_type	30120		0		314	3154	https://ontology.inscriptiones.org/type_of_inscription/Defixio	False	Q1430557
30380	text.religion.magic.other	Other magic	RIB-text_type	30120		0		315	3311	https://ontology.inscriptiones.org/type_of_inscription/Magic	False	
30390	text.measure.capacity	Measure of capacity	RIB-text_type	30130		0		0	3316	https://ontology.inscriptiones.org/type_of_inscription/Capacity	False	
30400	text.measure.weight	Weight measure	RIB-text_type	30130		0		0	3321	https://ontology.inscriptiones.org/type_of_inscription/Weight	False	
30410	text.production_mark.auxiliary	Auxiliary production mark	RIB-text_type	30150		0		317	3308	https://ontology.inscriptiones.org/type_of_inscription/Production	False	
30420	text.production_mark.civic	Civic production mark	RIB-text_type	30150		0		318	3308	https://ontology.inscriptiones.org/type_of_inscription/Production	False	
30430	text.production_mark.imperial	Imperial production mark	RIB-text_type	30150		0		319	3308	https://ontology.inscriptiones.org/type_of_inscription/Production	False	
30440	text.production_mark.legionary	Legionary production mark	RIB-text_type	30150		0		320	3308	https://ontology.inscriptiones.org/type_of_inscription/Production	False	
30450	text.production_mark.private	Private production mark	RIB-text_type	30150		0		321	3308	https://ontology.inscriptiones.org/type_of_inscription/Production	False	
30460	text.production_mark.procuratorial	Procuratorial production mark	RIB-text_type	30150		0		322	3308	https://ontology.inscriptiones.org/type_of_inscription/Production	False	
30470	text.anepigraphic	Anepigraphic	RIB-text_type	30000		0		0	3201	https://ontology.inscriptiones.org/type_of_inscription/Anepigraphic	False	
30480	text.building.other	Other building	RIB-text_type	30010		0		0	3160	https://ontology.inscriptiones.org/type_of_inscription/Building_inscription	False	
30490	text.calendar	Calendar	RIB-text_type	30000		0		0	3300	https://ontology.inscriptiones.org/type_of_inscription/Calendar	False	
30500	text.date	Date	RIB-text_type	30000		0		0	3302	https://ontology.inscriptiones.org/type_of_inscription/Date	False	
30510	text.document.military.diploma	Diploma	RIB-text_type	30300		0		0	3274	https://ontology.inscriptiones.org/type_of_inscription/Military_diploma	False	
30520	text.document.private.testamentum	Will	RIB-text_type	30280		0		0	3162	https://ontology.inscriptiones.org/type_of_inscription/Testament	False	Q155656
30530	text.exhortation_slogan_aphorism	Exhortation, Slogan, or Aphorism	RIB-text_type	30000		0		0	3303	https://ontology.inscriptiones.org/type_of_inscription/Exhortation	False	
30540	text.dedicatory.imperial	Imperial dedication	RIB-text_type	30020		0		0	3322	https://ontology.inscriptiones.org/type_of_inscription/Honorific	False	
30550	text.insult	Insult	RIB-text_type	30000		0		0	3304	https://ontology.inscriptiones.org/type_of_inscription/Insult	False	Q571571
30560	text.itinerary	Itinerary	RIB-text_type	30000		0		0	3223	https://ontology.inscriptiones.org/type_of_inscription/Itinerary	False	
30570	text.label.contents	Label (contents)	RIB-text_type	30110		0		0	3055	https://ontology.inscriptiones.org/type_of_inscription/Contents	False	
30580	text.label.roundel	Label (roundel)	RIB-text_type	30110		0		0	3055	https://ontology.inscriptiones.org/type_of_inscription/Label	False	
30590	text.label.sealing	Label (sealing)	RIB-text_type	30110		0		0	3055	https://ontology.inscriptiones.org/type_of_inscription/Label	False	
30600	text.writing_practice	Writing practice	RIB-text_type	30000		0		0	3305	https://ontology.inscriptiones.org/type_of_inscription/Writing_practice	False	
30610	text.list	List	RIB-text_type	30000		0		0	3245	https://ontology.inscriptiones.org/type_of_inscription/Inventories	False	Q12139612
30620	text.list.expenses	List of expenses	RIB-text_type	30610		0		0	3245	https://ontology.inscriptiones.org/type_of_inscription/Accounts	False	
30630	text.list.production	Production list	RIB-text_type	30610		0		0	3299	https://ontology.inscriptiones.org/type_of_inscription/Inventories	False	
30640	text.list.names	List of names	RIB-text_type	30610	https://www.eagle-network.eu/voc/typeins/lod/111	0		0	3298	https://ontology.inscriptiones.org/type_of_inscription/Names	False	
30650	text.seat_incription	Seat inscription	RIB-text_type	30000		0		0	3237	https://ontology.inscriptiones.org/type_of_inscription/Seat_inscription	False	
30660	text.ludic.gaming	Gaming	RIB-text_type	30080		0		0	3307	https://ontology.inscriptiones.org/type_of_inscription/Gaming_element	False	
30670	text.measure.age	Measure of age	RIB-text_type	30130		0		0	3315	https://ontology.inscriptiones.org/type_of_inscription/Age	False	
30680	text.measure.currency	Measure of currency	RIB-text_type	30130		0		0	3317	https://ontology.inscriptiones.org/type_of_inscription/Price	False	
30690	text.measure.numeral	Numeral	RIB-text_type	30130		0		0	3318	https://ontology.inscriptiones.org/type_of_inscription/Measure	False	
30700	text.measure.quantity	Measure of quantity	RIB-text_type	30130		0		0	3319	https://ontology.inscriptiones.org/type_of_inscription/Quantity	False	
30710	text.measure.tally_mark	Tally mark	RIB-text_type	30130		0		0	3320	https://ontology.inscriptiones.org/type_of_inscription/Measure	False	
30720	text.origin_mark	Mark of origin	RIB-text_type	30000		0		0	3313	https://ontology.inscriptiones.org/type_of_inscription/Origin	False	
30730	text.owners_mark	Mark of ownership	RIB-text_type	30000		0		0	3294	https://ontology.inscriptiones.org/type_of_inscription/Ownership	False	Q102181632
30740	text.owners_mark.imperial	Mark of imperial ownership	RIB-text_type	30730		0		0	3294	https://ontology.inscriptiones.org/type_of_inscription/Ownership	False	
30750	text.building.imperial	Imperial building	RIB-text_type	30010		0		0	3160	https://ontology.inscriptiones.org/type_of_inscription/Building_inscription	False	
30760	text.religion	Religion	RIB-text_type	30000		0		0	3293	https://ontology.inscriptiones.org/type_of_inscription/Religious	False	
30770	text.religion.christian	Christian	RIB-text_type	30760		0		0	3275	https://ontology.inscriptiones.org/type_of_inscription/Religious	False	
30780	text.religion.dedicatory	Religious dedication	RIB-text_type	30760		0		0	3153	https://ontology.inscriptiones.org/type_of_inscription/Dedication	False	
30790	text.religion.votive	Votive	RIB-text_type	30760		0		0	3135	https://ontology.inscriptiones.org/type_of_inscription/Dedication	False	
30800	text.speaking_object	Speaking object	RIB-text_type	30000		0		0	3165	https://ontology.inscriptiones.org/type_of_inscription/Expressive	False	
30810	text.uncertain	Uncertain	RIB-text_type	30000		0	some information available, but insufficient to support an assignment of value	0	3151	https://ontology.inscriptiones.org/type_of_inscription/Unable_to_determine	False	
30820	text.commemorative	Commemorative	RIB-text_type	30000		0		0	3292	https://ontology.inscriptiones.org/type_of_inscription/Commemorative	False	
30830	text.dedicatory.other	Other dedication	RIB-text_type	30020		0		0	3204	https://ontology.inscriptiones.org/type_of_inscription/Honorific	False	
30840	text.honorific.other	Honorific (other)	RIB-text_type	30270		0		0	3139	https://ontology.inscriptiones.org/type_of_inscription/Honorific	False	
30850	text.honorific.imperial	Honorific (imperial)	RIB-text_type	30270		0		0	3323	https://ontology.inscriptiones.org/type_of_inscription/Honorific	False	
30860	text.document.military.renuntium	Renuntium	RIB-text_type	30300		0		0	3270	https://ontology.inscriptiones.org/type_of_inscription/Renuntium	False	
40000	tabcat	Tablet Category	RIB-tabcat	0		0	Used by Bloomberg tablets and Vindolanda Tablets	282	0		False	
40010	tabcat.accounts_lists	Accounts and Lists	RIB-tabcat	40000		0		328	0		False	
40020	tabcat.correspondence	Correspondence	RIB-tabcat	40000		0		330	0		False	
40030	tabcat.descripta	Descripta	RIB-tabcat	40000		0		338	0		False	
40040	tabcat.financial_legal	Financial or legal documents	RIB-tabcat	40000		0		339	0		False	
40050	tabcat.literary	Literary and sub-literary texts	RIB-tabcat	40000		0		343	0		False	
40060	tabcat.military	Military documents	RIB-tabcat	40000		0		344	0		False	
40070	tabcat.misc	Miscellaneous	RIB-tabcat	40000		0		349	0		False	
40080	tabcat.shorthand	Shorthand texts	RIB-tabcat	40000		0		353	0		False	
40090	tabcat.stylus_tag_label	Stylus tags or label	RIB-tabcat	40000		0		354	0		False	
40100	tabcat.accounts_lists.account_minor	Minor account	RIB-tabcat	40010		0		329	0		False	
40110	tabcat.correspondence.address	Addresses	RIB-tabcat	40020		0		331	0		False	
40120	tabcat.correspondence.letter_text	Letters	RIB-tabcat	40020		0		334	0		False	
40130	tabcat.correspondence.address.recipient_named	With name of recipient	RIB-tabcat	40110		0		332	0		False	
40140	tabcat.correspondence.address.acephalous	Acephalous, without name of recipient	RIB-tabcat	40110		0		333	0		False	
40150	tabcat.correspondence.letter_text.first_line_present	Letter-text with first line	RIB-tabcat	40120		0		335	0		False	
40160	tabcat.correspondence.letter_text.first_line_lost	Letter-text, first line lost	RIB-tabcat	40120		0		336	0		False	
40170	tabcat.correspondence.letter_text.minor	Minor letters	RIB-tabcat	40120		0		337	0		False	
40180	tabcat.financial_legal.dated	Dated documents	RIB-tabcat	40040		0		340	0		False	
40190	tabcat.financial_legal.date_lost	Documents, date lost	RIB-tabcat	40040		0		341	0		False	
40200	tabcat.financial_legal.witness_list	Lists of witnesses	RIB-tabcat	40040		0		342	0		False	
40210	tabcat.military.misc	Miscellaneous documents	RIB-tabcat	40060		0		345	0		False	
40220	tabcat.military.report_official	Official reports	RIB-tabcat	40060		0		346	0		False	
40230	tabcat.military.renuntium	Renuntium	RIB-tabcat	40060		0		347	0		False	
40240	tabcat.military.report_strength	Strength reports	RIB-tabcat	40060		0		348	0		False	
40250	tabcat.misc.alphabet	Alphabet	RIB-tabcat	40070		0		350	0		False	
40260	tabcat.misc.numerals	Numerals	RIB-tabcat	40070		0		351	0		False	
40270	tabcat.misc.unusual_uninscribed	Unusual format but not inscribed	RIB-tabcat	40070		0		352	0		False	
50000	statepreserv	State of Preservation	RIB-statepreserv	0		0		552	0		False	
50010	statepreserv.complete	Complete	RIB-statepreserv	50000		0		356	0		False	
50020	statepreserv.fragmentary	Fragmentary	RIB-statepreserv	50000		0		0	0		False	
50030	statepreserv.lost	Lost	RIB-statepreserv	50000		0		0	0		False	
50040	statepreserv.complete.broken	Broken	RIB-statepreserv	50010		0		357	0		False	
50050	statepreserv.complete.intact	Intact	RIB-statepreserv	50010		0		358	0		False	
50060	statepreserv.complete.probably	Probably complete	RIB-statepreserv	50010		0		0	0		False	
50070	statepreserv.fragmentary.multiple	Multiple fragments	RIB-statepreserv	50020		0		0	0		False	
50080	statepreserv.fragmentary.multiple.contiguous	Contiguous fragments	RIB-statepreserv	50070		0		0	0		False	
50090	statepreserv.fragmentary.multiple.non_contiguous	Non-contiguous fragments	RIB-statepreserv	50070		0		0	0		False	
50100	statepreserv.fragmentary.single	Single fragment	RIB-statepreserv	50020		0		0	0		False	
50110	statepreserv.unknown	Unknown	RIB-statepreserv	50000		0		0	0		False	
60000	writing	Execution Technique	RIB-execution_technique	0		0		541	0		False	
60010	writing.inscribed	Inscribed	RIB-execution_technique	60000		0	https://www.eagle-network.eu/voc/writing.html	364	10001		False	
60020	writing.impressed	Impressed	RIB-execution_technique	60000		0		375	10012		False	
60030	writing.protruding	Protruding	RIB-execution_technique	60000		0		379	10016		False	
60040	writing.painted	Painted	RIB-execution_technique	60000	https://www.eagle-network.eu/voc/writing/lod/10	0		384	10021		False	
60050	writing.inset	Inset	RIB-execution_technique	60000		0		387	10024		False	
60060	writing.stamped	Stamped	RIB-execution_technique	60000	https://www.eagle-network.eu/voc/writing/lod/13	0		390	10027		False	
60070	writing.relief	In Relief	RIB-execution_technique	60000		0		0	10029		False	
60080	writing.retrograde	Retrograde	RIB-execution_technique	60000		0		0	0		False	
60090	writing.ante-cocturam	Ante Cocturam	RIB-execution_technique	60000		0		0	0		False	
60100	writing.post-cocturam	Post Cocturam	RIB-execution_technique	60000		0		0	0		False	
60110	writing.inscribed.carved	Carved	RIB-execution_technique	60010	https://www.eagle-network.eu/voc/writing/lod/1	0		365	10002		False	
60120	writing.inscribed.chiseled	Chiseled	RIB-execution_technique	60010	https://www.eagle-network.eu/voc/writing/lod/1	0		366	10003		False	
60130	writing.inscribed.engraved	Engraved	RIB-execution_technique	60010	https://www.eagle-network.eu/voc/writing/lod/3	0		367	10004		False	
60140	writing.inscribed.etched	Etched (with a sharp point)	RIB-execution_technique	60010		0		368	10005		False	
60150	writing.inscribed.finger	Finger-drawn	RIB-execution_technique	60010		0		0	0		False	
60160	writing.inscribed.incised	Incised	RIB-execution_technique	60010	https://www.eagle-network.eu/voc/writing/lod/1	0		369	10006		False	
60170	writing.inscribed.inked	Inked	RIB-execution_technique	60010	https://www.eagle-network.eu/voc/writing/lod/2	0		370	10007		False	
60180	writing.inscribed.stilo	Inscribed on a soft surface	RIB-execution_technique	60010	https://www.eagle-network.eu/voc/writing/lod/14	0		371	10008		False	
60190	writing.inscribed.pecked	Pecked	RIB-execution_technique	60010		0		372	10009		False	
60200	writing.inscribed.punched	Punched	RIB-execution_technique	60010	https://www.eagle-network.eu/voc/writing/lod/11	0		373	10010		False	
60210	writing.inscribed.scored	Scored	RIB-execution_technique	60010		0		0	0		False	
60220	writing.inscribed.scratched	Scratched	RIB-execution_technique	60010	https://www.eagle-network.eu/voc/writing/lod/9	0		374	10011		False	
60230	writing.impressed.embossed	Embossed	RIB-execution_technique	60020		0		0	0		False	
60240	writing.impressed.troughs	In Troughs	RIB-execution_technique	60020		0		376	10013		False	
60250	writing.impressed.points	In Points (chasing)	RIB-execution_technique	60020		0		377	10014		False	
60260	writing.impressed.other	Other	RIB-execution_technique	60020		0		378	10015		False	
60270	writing.protruding.applied	Applied	RIB-execution_technique	60030	https://www.eagle-network.eu/voc/writing/lod/6	0		380	10017		False	
60280	writing.protruding.molded	Molded	RIB-execution_technique	60030	https://www.eagle-network.eu/voc/writing/lod/8	0		381	10018		False	
60290	writing.protruding.relief	In Relief (cut)	RIB-execution_technique	60030	https://www.eagle-network.eu/voc/writing/lod/7	0		382	10019		False	
60300	writing.protruding.points	In Points (repoussé)	RIB-execution_technique	60030		0		383	10020		False	Q656884
60310	writing.painted.brush	With Brush	RIB-execution_technique	60040	https://www.eagle-network.eu/voc/writing/lod/10	0		385	10022		False	
60320	writing.painted.other	With Other	RIB-execution_technique	60040		0		386	10023		False	
60330	writing.inset.mosaic	Mosaic	RIB-execution_technique	60050	https://www.eagle-network.eu/voc/writing/lod/16	0		388	10025		False	
60340	writing.inset.inlaid	Inlaid	RIB-execution_technique	60050	https://www.eagle-network.eu/voc/writing/lod/4	0		389	10026		False	
60350	writing.inset.niello	Niello	RIB-execution_technique	60050		0		0	10034		False	
60360	writing.stamped.branded	Branded	RIB-execution_technique	60060		0		0	0		False	Q8032296
60370	writing.stamped.impressed	Impressed	RIB-execution_technique	60060		0		391	10028		False	
60380	writing.cast	Cast	RIB-execution_technique	60000		0		0	10037		False	
60390	writing.cast.openwork	Openwork	RIB-execution_technique	60380		0		0	10038		False	
70000	script	Script Type	RIB-script_type	0		0		156	0		False	
70010	script.address	Address	RIB-script_type	70000		0		567	9014		False	
70020	script.bookhand	Bookhand	RIB-script_type	70000		0		566	9010		False	
70030	script.capitals	Capitals	RIB-script_type	70000		0		394	0		False	
70040	script.cursive	Cursive	RIB-script_type	70000		0		396	0		False	Q1079418
70050	script.litterae-elongatae	Litterae elongatae	RIB-script_type	70000		0		565	9011		False	Q31840115
70060	script.shorthand	Shorthand	RIB-script_type	70000		0		561	9009		False	Q181066
70070	script.uncertain	Uncertain	RIB-script_type	70000		0		563	9012		False	
70080	script.unclassified	Unclassified	RIB-script_type	70000		0		399	0		False	
70090	script.unknown	Unknown	RIB-script_type	70000		0		562	9013		False	
70100	script.capitals.monumental	Monumental capitals	RIB-script_type	70030		0		560	9001		False	Q533425
70110	script.capitals.rustic	Rustic capitals	RIB-script_type	70030		0		395	9005		False	Q1034681
70120	script.cursive.nrc	New Roman Cursive	RIB-script_type	70040		0		397	9007		False	Q33259617
70130	script.cursive.orc	Old Roman Cursive	RIB-script_type	70040		0		398	9006		False	Q254849
70140	script.cursive.mixed	Mixed Roman Cursive	RIB-script_type	70040		0		564	9008		False	
80000	lang	Text Language	RIB-lang	0		0		149	0		False	
80010	lang.indo-european	Indo-European	RIB-lang	80000		0		0	1200		False	Q19860
80020	lang.non-indo-european	Non-Indo-European	RIB-lang	80000		0		0	1300		False	
80030	lang.tartessian	Tartessian	RIB-lang	80000		0		0	1110		False	Q36795
80040	lang.turdetanian	Turdetani	RIB-lang	80000		0		0	1112		False	Q1353723
80050	lang.unknown	Unknown	RIB-lang	80000		0		414	1401		False	
80060	lang.celtic	Celtic	RIB-lang	80000		0		401	1010		False	Q25293
80070	lang.dacian	Dacian	RIB-lang	80000		0		568	1092		False	Q682547
80080	lang.germanic	Germanic	RIB-lang	80000		0		0	1035		False	Q21200
80090	lang.greek	Ancient Greek	RIB-lang	80000		0		405	1040		False	Q35497
80100	lang.italic	Italic	RIB-lang	80000		0		0	1049		False	Q131848
80110	lang.lusitanian	Lusitanian	RIB-lang	80000		0		570	1090		False	Q35960
80120	lang.thracian	Thracian	RIB-lang	80000		0		569	1091		False	Q36793
80130	lang.celtic.british	British Celtic	RIB-lang	80060		0		0	1011		False	Q156877
80140	lang.celtiberian	Celtiberian	RIB-lang	80000		0		0	1015		False	Q37012
80150	lang.celtic.greek-trans	Celtic (transcr. Greek)	RIB-lang	80060		0		402	1010		False	Q25293
80160	lang.transalpine-gaulish	Transalpine Gaulish	RIB-lang	80000		0		411	1080		False	Q65455889
80170	lang.noric	Noric	RIB-lang	80000		0		407	1060		False	Q37023
80180	lang.transalpine-gaulish.greek-trans	Transalpine Gaulish (transcr. Greek)	RIB-lang	80160		0		412	1080		False	Q65455889
80190	lang.transalpine-gaulish.latin-trans	Transalpine Gaulish (transcr. Latin)	RIB-lang	80160		0		413	1080		False	Q65455889
80200	lang.noric.italic-trans	Noric (transcr. Italic)	RIB-lang	80170		0		408	1060		False	Q37023
80210	lang.noric.latin-trans	Noric (transcr. Latin)	RIB-lang	80170		0		409	1060		False	Q37023
80220	lang.latin	Latin	RIB-lang	80000		0		406	1050		False	Q397
80230	lang.oscan	Oscan	RIB-lang	80000		0		0	1051		False	Q36653
80240	lang.umbrian	Umbrian	RIB-lang	80000		0		0	1052		False	Q36957
80250	lang.afro-asiatic	Afro-Asiatic	RIB-lang	80000		0		0	1019		False	Q25268
80260	lang.etruscan	Etruscan	RIB-lang	80000		0		404	1030		False	Q35726
80270	lang.iberian	Iberian	RIB-lang	80000		0		0	1045		False	Q855215
80280	lang.raetic	Raetic	RIB-lang	80000		0		410	1070		False	Q36689
80290	lang.semitic	Semitic	RIB-lang	80000		0		0	1100		False	Q34049
80300	lang.coptic	Coptic	RIB-lang	80000		0		403	1020		False	Q36155
80310	lang.aquitanian	Aquitanian	RIB-lang	80000		0		0	1047		False	Q500522
80320	lang.hebrew	Hebrew	RIB-lang	80290		0		0	1102		False	Q9288
80330	lang.phoenician	Phoenician	RIB-lang	80290		0		0	1104		False	Q36734
80340	lang.punic	Punic	RIB-lang	80290		0		0	1106		False	Q535958
80350	lang.old-english	Old English	RIB-lang	80080		0		0	1202		False	Q42365
80360	lang.palmyrene	Palmyrene	RIB-lang	80290		0		0	1108		False	Q1510113
90000	form	Object Form	RIB-object_form	0		0		131	0		False	
90010	form.roundel	Roundel forms	RIB-object_form	90000		0		418	0		False	
90020	form.ceram	Ceramic forms	RIB-object_form	90000		0		423	0		False	
90030	form.roundel.kenyon.A	Kenyon, Type A	RIB-object_form	92400		0		0	0		False	
90040	form.roundel.kenyon.B	Kenyon, Type B	RIB-object_form	92400		0		0	0		False	
90050	form.roundel.kenyon.C	Kenyon, Type C	RIB-object_form	92400		0		0	0		False	
90060	form.ceram.augst	Augst forms	RIB-object_form	90020		0		424	0		False	
90070	form.ceram.camulodunum	Camulodunum forms	RIB-object_form	90020		0		426	0		False	
90080	form.ceram.curle	Curle forms	RIB-object_form	90020		0		445	0		False	
90090	form.ceram.dechelette	Déchelette forms	RIB-object_form	90020		0		449	0		False	
90100	form.ceram.drag	Dragendorff forms	RIB-object_form	90020		0		453	0		False	
90110	form.ceram.dressel	Dressel forms	RIB-object_form	90020		0		485	0		False	
90120	form.ceram.gauloise	Gauloise forms	RIB-object_form	90020		0		491	0		False	
90130	form.ceram.gillam	Gillam types	RIB-object_form	90020		0		496	0		False	
90140	form.ceram.haltern	Haltern forms	RIB-object_form	90020		0		506	0		False	
90150	form.ceram.lra	Late Roman Army forms	RIB-object_form	90020		0		508	0		False	
90160	form.ceram.loeschcke	Loeschcke forms	RIB-object_form	90020		0		511	0		False	
90170	form.ceram.london	London forms	RIB-object_form	90020		0		514	0		False	
90180	form.ceram.ludowici	Ludowici forms	RIB-object_form	90020		0		516	0		False	
90190	form.ceram.peawill	Peacock and Williams classes	RIB-object_form	90020		0		519	0		False	
90200	form.ceram.pelichet	Pélichet forms	RIB-object_form	90020		0		526	0		False	
90210	form.ceram.ritterling	Ritterling forms	RIB-object_form	90020		0		528	0		False	
90220	form.ceram.walters	Walters forms	RIB-object_form	90020		0		534	0		False	
90230	form.ceram.unknown	Unknown	RIB-object_form	90020		0		538	0		False	
90240	form.ceram.unclassified	Not yet classified	RIB-object_form	90020		0		539	0		False	
90250	form.ceram.augst.21	Augst 21	RIB-object_form	90060		0		425	0		False	
90260	form.ceram.camulodunum.001	Camulodunum 1	RIB-object_form	90070		0		427	0		False	
90270	form.ceram.camulodunum.004	Camulodunum 4	RIB-object_form	90070		0		428	0		False	
90280	form.ceram.camulodunum.007_8	Camulodunum 7/8	RIB-object_form	90070		0		429	0		False	
90290	form.ceram.camulodunum.008	Camulodunum 8	RIB-object_form	90070		0		430	0		False	
90295	form.ceram.camulodunum.S4A.prime	Camulodunum S4A’	RIB-object_form	90070		0		0	0		False	
90300	form.ceram.camulodunum.021	Camulodunum 21	RIB-object_form	90070		0		431	0		False	
90310	form.ceram.camulodunum.022	Camulodunum 22	RIB-object_form	90070		0		432	0		False	
